"","version","age_1","agegroup_1","sex_1","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v51","v52","v53","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v68a","v69","v70","v71","v72a","v72b","v73a","v73b","v74a","v74b","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","nv176","v177","v178","v179","nv179","v179a","v180","nv180","v180a","v181_1","v182","v183","v184","v185","v186","v187","v188","v189_1","v190","v191","v192","v193","v194_1","v195","day","month","zone","sample","panel","mergenumber","age_2","agegroup_2","sex_2","v189_2","v181_2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","q21","v194_2","date","w_arabs"
"1135",3,29,2,2,1,5,4,2,5,3,NA,NA,NA,NA,NA,2,1,4,4,NA,NA,1,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,4,2,3,3,2,NA,NA,NA,3,NA,4,NA,NA,4,4,NA,NA,NA,2,999,999,999,999,999,999,1,99,NA,99,99,1,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,99,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,2,NA,NA,1,2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,98,91,NA,NA,0,0,0,4,97,2,1,2,3,4,NA,NA,NA,NA,8,8,8,2,16,4,1994,NA,16,4,3,16,4,3,13,2,"33",5,5,3,4,3,1,1,5,0,4000,3,1,27,1,4,2,1,48625004,29,NA,2,1,13,2,1,NA,98,9,9,6,5,2,9,9,9,9,9,9,9,9,9,9,9,9,3,15,1
"1136",1,44,4,1,1,3,3,1,4,3,5,5,99,3,1,3,2,2,1,2,2,1,4,3,1,2,1,7,7,7,7,1,6,1,1,2,2,2,3,2,3,2,4,2,1,2,3,3,4,NA,4,NA,NA,3,4,5,5,99,3,5,3,2,1,1,3,999,1,NA,7,3,9,5,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,3,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,1,2,1,2,1,2,NA,NA,4,3,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,97,NA,NA,NA,NA,NA,NA,1,2,1,2,3,4,NA,NA,NA,NA,1,2,1,1,17,4,1994,1,17,4,3,16,4,3,16,1,"84",3,1,4,4,3,1,1,6,0,7100,3,1,3,2,8,3,1,526918741,44,NA,1,1,16,1,NA,1,4,3,3,4,5,2,4,4,4,2,2,4,4,4,4,4,2,2,3,16,1
"1137",1,58,5,2,1,4,3,19,4,5,9,9,9,2,2,2,1,3,4,3,1,2,1,3,2,4,1,7,7,6,7,7,7,2,1,9,3,3,1,1,1,4,3,2,2,3,2,2,3,NA,3,NA,NA,2,4,3,5,7,3,8,7,10,3,4,7,3,3,NA,3,7,10,2,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,1,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,3,1,3,2,3,NA,NA,1,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,1,3,4,3,NA,NA,NA,NA,8,4,8,1,91,3,1994,1,91,3,2,16,4,2,12,2,"44",3,3,4,6,2,1,1,3,0,9000,1,1,3,2,8,3,1,86101438,58,5,2,1,14,2,4,NA,4,1,1,9,2,2,3,4,2,1,4,2,9,3,3,5,1,2,1,12,1
"1138",2,72,7,2,1,3,4,1,5,3,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,2,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,NA,NA,NA,9,1,9,2,3,NA,NA,NA,3,4,2,3,9,3,4,NA,NA,NA,2,1,1,1,1,1,999,1,6,1,1,1,7,2,1,2,1,2,1,9,9,9,9,9,1,9,9,9,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,7,NA,4,6,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,4,4,4,20,50,50,2,99,1,2,1,3,4,NA,NA,NA,NA,8,8,8,2,16,4,1994,1,16,4,3,16,4,3,11,2,"y3",3,9,5,7,3,1,1,5,0,3000,3,1,27,1,2,2,1,26540673,72,NA,2,1,11,1,NA,4,4,1,2,6,3,2,9,4,5,3,4,4,5,5,4,4,2,1,3,12,1
"1139",2,NA,6,1,1,4,3,23,4,2,NA,NA,NA,NA,NA,4,2,1,3,NA,NA,4,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,NA,NA,NA,3,1,2,1,2,NA,NA,NA,3,2,2,3,4,2,3,NA,NA,NA,2,2,2,2,1,1,9,999,6,9,99,99,1,5,NA,5,NA,5,NA,9,9,9,9,9,1,4,9,9,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,5,NA,4,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,4,4,4,NA,NA,NA,2,4,2,2,9,9,9,NA,NA,NA,NA,8,3,1,2,16,4,1994,NA,16,4,3,16,4,3,14,2,"y3",5,3,3,NA,3,1,2,6,0,6500,3,1,27,1,4,2,1,46225768,60,6,1,9,14,1,NA,2,2,4,2,3,3,2,4,4,4,3,4,3,3,4,2,4,5,2,3,16,1
"1140",2,49,4,2,1,4,4,39,5,4,NA,NA,NA,NA,NA,4,1,3,4,NA,NA,2,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,2,3,4,3,3,NA,NA,NA,4,4,4,3,2,3,3,NA,NA,NA,2,1,1,1,1,1,10,999,6,4,4,1,99,1,9,1,9,1,9,5,5,5,4,4,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2,2,1,1,3,1,3,NA,3,NA,1,5,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,4,90,4,4,50,50,50,2,4,1,1,4,3,2,NA,NA,NA,NA,8,2,8,1,19,4,1995,1,19,4,3,16,4,3,13,2,"34",5,1,3,2,4,3,1,3,0,6200,3,1,2,2,3,3,1,35063157,49,NA,2,9,12,1,NA,4,90,22,2,6,5,2,4,4,1,1,1,1,1,1,1,5,9,2,3,15,1
"1141",1,33,3,1,1,5,4,23,3,2,3,6,6,3,4,2,1,4,4,4,1,2,2,3,4,1,7,5,2,5,5,2,5,1,3,3,2,3,1,2,4,2,2,3,1,2,2,3,2,NA,2,NA,NA,2,2,7,5,9,2,3,1,6,5,4,5,1,3,NA,6,2,7,2,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,1,1,3,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,2,3,1,3,2,3,NA,NA,5,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,NA,NA,NA,NA,NA,NA,4,2,4,1,3,2,NA,NA,NA,NA,2,2,8,1,16,4,1995,1,16,4,3,16,4,3,16,1,"y1",2,2,4,3,3,3,1,6,0,9000,3,1,26,1,8,2,0,86106780,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1142",1,19,1,2,1,3,4,1,3,4,5,99,9,4,1,2,2,4,3,4,2,3,9,9,9,9,1,1,1,7,7,1,3,3,1,3,3,4,1,1,4,1,3,1,3,3,2,3,3,NA,1,NA,NA,4,4,5,5,5,1,999,999,999,999,999,999,999,99,NA,99,99,99,3,9,3,9,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,3,1,3,1,3,1,NA,NA,9,3,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,3,99,NA,NA,NA,NA,NA,NA,98,2,3,1,2,4,NA,NA,NA,NA,2,8,8,1,90,3,1995,NA,90,3,2,16,4,2,12,2,"2",9,1,5,4,3,1,1,6,0,5000,1,1,4,2,77,3,0,775615024,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1143",2,46,4,2,1,3,3,1,5,4,NA,NA,NA,NA,NA,2,1,4,4,NA,NA,4,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,NA,NA,NA,1,3,2,3,2,NA,NA,NA,3,2,3,3,3,2,4,NA,NA,NA,3,1,999,999,999,999,10,999,6,1,5,1,1,1,1,5,NA,5,NA,3,3,3,2,3,2,1,1,2,4,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,NA,4,NA,1,2,4,NA,NA,5,NA,1,5,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,4,4,4,4,NA,NA,NA,2,1,2,1,2,4,3,NA,NA,NA,NA,8,8,8,2,90,3,1995,1,16,4,2,16,4,2,13,2,"45",5,1,3,4,3,1,2,5,0,7000,3,1,2,2,8,3,1,89244111,46,NA,2,1,13,1,NA,4,4,1,3,6,1,1,2,4,5,1,2,5,4,4,5,5,5,1,3,12,1
"1144",3,55,5,1,1,5,3,17,2,4,NA,NA,NA,NA,NA,2,1,4,3,NA,NA,1,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,NA,NA,NA,1,1,3,2,2,NA,NA,NA,4,NA,2,NA,NA,4,4,NA,NA,NA,3,8,1,2,1,999,8,999,1,NA,10,1,1,1,2,1,3,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,10,99,99,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,5,NA,5,NA,1,9,4,NA,5,NA,4,NA,5,NA,4,NA,1,2,4,NA,3,NA,NA,1,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,9,1,4,NA,NA,90,0,0,1,1,1,1,2,4,3,NA,NA,NA,NA,8,3,8,2,90,3,1995,1,16,4,2,17,4,2,12,NA,"61",2,3,4,5,3,1,2,5,0,8300,3,1,2,2,77,3,1,777080734,NA,1,1,1,12,1,NA,4,4,4,3,6,3,2,4,4,2,3,2,4,3,3,3,1,2,1,3,16,1
"1145",2,20,1,1,1,5,4,7,5,5,NA,NA,NA,NA,NA,1,1,4,3,NA,NA,4,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,NA,NA,NA,1,4,3,3,2,NA,NA,NA,3,3,2,3,2,3,4,NA,NA,NA,1,6,3,2,10,1,1,9,7,1,2,5,1,3,1,1,2,2,1,4,5,2,2,1,9,3,1,1,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,3,2,1,2,1,2,NA,7,NA,1,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,97,90,1,97,75,30,45,3,97,2,2,3,1,4,NA,NA,NA,NA,8,8,8,2,8,5,1995,NA,62,2,4,63,2,4,10,2,"y0",4,4,4,8,3,1,2,3,0,7400,1,1,4,2,9,3,1,98322829,20,1,1,1,12,2,17,NA,90,2,2,9,4,2,2,4,4,2,3,2,3,3,4,4,3,1,1,12,1
"1146",3,40,4,1,1,1,2,21,4,3,NA,NA,NA,NA,NA,1,1,4,3,NA,NA,4,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,NA,NA,NA,1,3,4,4,4,NA,NA,NA,3,NA,2,NA,NA,2,2,NA,NA,NA,3,2,1,5,1,8,3,7,5,NA,1,1,10,1,3,9,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,4,3,5,8,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,NA,2,3,5,NA,2,1,4,NA,9,NA,1,3,2,3,2,1,1,3,9,NA,2,NA,NA,1,1,NA,5,1,2,1,1,1,1,1,1,2,9,2,1,1,1,9,9,NA,NA,60,90,40,3,5,2,2,1,4,3,NA,NA,NA,NA,1,3,1,4,31,6,1995,NA,31,6,5,31,6,5,20,1,"8",4,1,7,10,1,1,3,6,1,307,1,1,28,1,4,2,1,46735261,40,4,1,1,18,1,NA,7,7,4,3,1,5,2,2,4,2,2,2,2,4,4,2,4,1,2,1,11,1
"1147",1,NA,7,1,1,2,3,32,4,4,6,6,99,4,3,2,2,4,3,4,2,2,1,3,2,4,6,7,3,2,7,1,6,2,2,2,1,4,1,2,1,2,4,1,4,2,1,4,2,NA,2,NA,NA,2,3,7,7,99,2,5,1,7,1,5,9,1,99,NA,6,3,6,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,4,NA,4,NA,4,NA,NA,NA,3,2,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,97,97,NA,NA,NA,NA,NA,NA,1,1,1,2,3,4,NA,NA,NA,NA,8,8,1,2,17,4,1996,1,17,4,3,17,4,3,16,1,"y3",5,2,3,2,3,1,2,6,0,9000,3,1,2,2,8,3,1,86441196,74,7,1,1,NA,1,NA,4,4,33,2,3,4,2,4,3,5,1,2,4,3,4,5,5,5,2,3,12,1
"1148",2,43,4,2,1,2,3,1,9,3,NA,NA,NA,NA,NA,4,3,2,9,NA,NA,4,3,4,9,9,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,4,4,3,3,2,NA,NA,NA,3,4,2,9,3,3,3,NA,NA,NA,3,999,999,999,999,999,999,999,4,4,3,3,1,9,NA,9,NA,2,3,5,3,3,5,2,2,3,4,4,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,NA,9,NA,9,NA,3,2,NA,1,NA,1,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,8,8,8,8,30,60,40,2,99,1,4,9,9,4,NA,NA,NA,NA,8,3,1,3,2,5,1996,NA,2,5,4,2,5,4,13,2,"33",2,1,6,4,3,3,1,5,1,9300,1,1,3,2,4,3,1,46399069,43,NA,2,3,16,1,NA,99,99,11,4,5,3,1,4,5,3,2,4,2,2,5,2,9,4,1,1,12,1
"1149",3,51,5,2,1,2,1,1,4,4,NA,NA,NA,NA,NA,1,3,2,9,NA,NA,3,3,4,2,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,1,3,4,4,4,NA,NA,NA,1,NA,1,NA,NA,3,2,NA,NA,NA,3,8,7,4,3,2,2,10,1,NA,8,9,6,1,3,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,4,9,10,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,2,3,1,3,3,9,1,2,2,3,2,3,1,3,1,2,1,2,1,2,1,NA,NA,5,5,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,97,91,NA,NA,60,60,50,1,99,1,1,2,4,3,NA,NA,NA,NA,8,8,8,2,38,6,1996,NA,38,6,5,38,6,5,12,2,"8",3,2,4,5,2,1,2,5,1,8700,1,1,27,1,9,2,1,97727332,51,NA,2,1,12,1,NA,1,1,3,1,5,1,2,4,4,4,4,3,4,4,4,4,3,3,2,1,11,1
"1150",1,22,1,1,1,2,4,6,4,3,7,8,6,4,1,2,1,4,3,4,2,2,4,3,2,1,6,7,3,7,7,7,7,9,1,3,4,4,1,2,3,9,2,3,3,3,1,4,3,NA,3,NA,NA,2,2,7,9,6,3,5,6,9,4,2,6,3,3,NA,10,10,9,1,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,3,3,2,2,3,NA,NA,7,5,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,97,97,NA,NA,NA,NA,NA,NA,99,1,1,4,3,2,NA,NA,NA,NA,8,3,8,1,16,4,1996,1,16,4,3,16,4,3,11,2,"y1",2,5,4,5,1,1,1,3,0,6800,1,1,5,2,54,3,1,543049923,22,1,1,1,11,2,2,NA,4,2,1,9,5,2,4,4,3,2,2,4,3,3,4,4,2,2,1,11,1
"1151",2,70,7,2,1,5,4,1,5,5,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,1,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,NA,NA,NA,2,1,2,2,2,NA,NA,NA,2,3,2,2,3,1,4,NA,NA,NA,2,1,1,1,1,1,10,1,6,1,1,5,8,2,1,5,NA,5,NA,4,4,4,4,4,3,9,4,4,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,5,NA,1,6,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1,5,4,4,2,4,20,80,50,1,1,1,3,9,9,9,NA,NA,NA,NA,8,3,1,2,17,4,1996,1,17,4,3,17,4,3,12,1,"y3",5,2,4,6,4,1,2,5,0,7400,3,1,25,1,9,1,1,98840635,72,NA,2,1,10,1,NA,1,99,2,2,5,1,1,3,3,3,2,3,4,3,4,4,2,3,2,3,15,1
"1152",3,40,4,2,1,3,3,1,4,4,NA,NA,NA,NA,NA,4,2,4,4,NA,NA,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,3,2,4,4,3,NA,NA,NA,4,NA,2,NA,NA,2,3,NA,NA,NA,3,7,4,10,1,7,9,5,3,NA,6,3,3,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,5,7,8,8,9,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,9,5,NA,2,3,2,3,2,3,3,2,2,3,2,3,1,3,2,3,2,3,2,NA,NA,5,5,NA,1,1,2,2,2,1,4,2,2,2,2,1,3,1,3,2,4,NA,NA,90,99,3,2,2,1,2,1,4,3,NA,NA,NA,NA,2,2,1,2,2,5,1997,NA,26,4,4,2,5,4,12,2,"23",5,2,1,1,4,1,2,5,1,5000,1,1,3,2,3,3,1,35292030,40,NA,2,1,12,1,NA,2,2,4,3,3,2,1,4,4,4,4,2,4,4,4,4,5,5,1,1,11,1
"1153",3,NA,NA,1,1,3,3,19,5,3,NA,NA,NA,NA,NA,2,2,4,4,NA,NA,1,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,9,1,3,9,NA,NA,NA,9,9,9,9,9,NA,NA,NA,9,NA,1,NA,NA,3,3,NA,NA,NA,2,999,999,999,999,999,999,1,99,NA,99,99,1,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,NA,NA,3,5,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,3,99,99,NA,NA,0,0,0,3,4,2,1,2,3,4,NA,NA,NA,NA,8,8,8,1,16,4,1997,NA,16,4,3,16,4,3,12,2,"",4,3,3,2,3,1,1,9,0,1031,3,1,26,1,54,2,0,547633489,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1154",1,NA,8,2,1,2,3,1,3,3,5,7,5,4,2,2,2,4,3,2,2,2,1,4,2,3,3,6,2,2,7,5,7,1,1,3,2,4,1,1,3,9,3,2,2,2,1,9,9,NA,1,NA,NA,4,4,5,7,5,3,6,999,3,999,999,9,7,1,NA,10,2,99,1,2,5,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2,5,NA,1,3,1,3,NA,NA,4,1,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,90,NA,NA,NA,NA,NA,NA,97,1,2,3,4,1,NA,NA,NA,NA,8,3,8,1,17,4,1997,1,17,4,3,17,4,3,5,2,"y3",5,1,2,2,3,1,1,2,0,70,3,1,19,1,8,1,1,88525740,80,8,2,1,5,1,NA,1,90,2,2,6,5,1,4,4,5,4,1,3,5,2,5,9,6,1,3,12,1
"1155",1,79,7,2,1,2,2,6,3,3,5,5,99,3,9,1,1,3,9,3,2,1,2,4,3,1,1,7,1,7,7,7,7,1,1,2,4,2,1,9,3,1,2,2,4,9,1,4,9,NA,3,NA,NA,4,4,99,99,99,2,1,1,1,1,1,1,1,9,NA,9,1,1,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,1,1,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,2,1,2,1,2,4,NA,NA,NA,9,3,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,97,91,NA,NA,NA,NA,NA,NA,99,1,4,1,2,3,NA,NA,NA,NA,8,8,8,2,16,4,1997,1,16,4,3,16,4,3,10,2,"y3",5,1,2,2,4,1,1,3,0,4000,3,1,26,1,4,2,1,48641661,79,NA,2,1,10,1,NA,1,1,33,1,6,1,2,9,9,9,9,9,9,9,9,9,5,9,9,3,12,1
"1156",2,70,7,2,1,4,4,1,2,5,NA,NA,NA,NA,NA,1,2,4,4,NA,NA,3,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,NA,NA,NA,4,1,3,2,1,NA,NA,NA,4,4,3,3,1,1,4,NA,NA,NA,2,3,2,8,5,3,10,5,6,1,6,7,8,2,1,1,2,5,NA,2,4,2,2,2,2,3,1,1,1,4,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,4,NA,2,3,1,9,NA,9,NA,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,4,4,9,99,NA,NA,NA,9,99,9,9,9,9,9,NA,NA,NA,NA,9,9,9,1,17,4,1997,1,17,4,3,17,4,3,16,1,"3",5,5,3,2,4,1,1,6,0,2560,3,1,27,1,77,2,1,772121894,70,NA,2,1,16,1,NA,4,4,1,4,6,5,2,5,5,2,2,3,5,2,2,2,5,1,1,3,12,1
"1157",1,49,4,1,1,3,4,50,3,4,5,5,6,3,2,1,1,4,4,3,2,2,2,3,4,1,6,6,6,7,7,5,6,2,2,2,2,4,4,1,4,2,3,4,3,3,1,4,3,NA,1,NA,NA,1,2,5,5,5,1,999,999,999,999,999,999,999,9,NA,1,1,8,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,2,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,99,98,NA,NA,NA,NA,NA,NA,99,2,9,9,9,9,NA,NA,NA,NA,8,8,8,1,16,4,1997,1,16,4,3,16,4,3,14,1,"12",3,2,NA,2,3,3,1,6,0,4000,3,1,25,1,54,2,1,547651650,49,NA,1,9,16,1,NA,2,91,1,3,6,5,2,5,5,5,2,1,3,3,1,2,4,2,2,3,15,1
