"","ID","date","date_telephone","agree_1","citizen‎","age","age_group","sex","educ","v144","v6","v8_code1","v8_code2","v8_code3","v601","v9","v10","v11","v12","v700","v14","v15a","v15b","v15c","v19","v701","v20","v702","v21","v36","v703","v704","v27","v28","v29","v30","v25","v22","v33","v35","v86","v89","v45","v46","v47","v48","v49a","v49z","v49b","v49s","v49i","v49k","v49h","v49f","v49c","v49j","v49y","v49t","v52a","v52b","v52c","v50","v51","v622a","v622b","v623","v53","v58","v59","v60","v61","v62","v63","v64","v65","v66","v68","v69","v104","v104a","v504","v609","v705","v106","v107","v706","v111","v601b","v506","v73","v510","v511","v109","v110","v115","v116","v707a","v707b","v707c","v119","v120","v619","v121","v122","v123","v708","v125","v126","v127","v128","v620a","v620z","v620s","v620b","v620i","v620k","v620h","v620c","v620f","v620j","v620y","v620","v712","v130","v131","v513","v134","v137","v138_code","v139","v140","v141","v143_code","sector","data_collection","Version‎","language‎","date_after","agree_2","F1","F2","F3","F5","F7","N1","F9","F110","F10","N11","N50","N51","N622a","N622b","N623","w_panel1","w_panel2","w_jews_panel1","w_jews_panel2","w_arabs_panel1","w_arabs_panel2"
"1514",268246,NA,"30/10/2022",1,1,47,4,1,5,3,3,60,NA,NA,2,5,5,5,3,NA,NA,NA,NA,NA,1,NA,4,1,4,1,4,4,2,2,2,4,NA,NA,NA,NA,NA,NA,4,NA,5,5,0,3,5,0,6,4,4,5,6,0,9,5,5,0,0,0,5,0,NA,9,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,99,5,1,4,3,97,2,12,7,1,0,2,2,3,NA,NA,1,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,98,98,98,10,3,3,10,10,0,8,4,NA,NA,"",NA,"14",3,10,5,2,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35819947719574,NA,NA,NA,1.15606558322906,NA
"1515",268247,NA,"30/10/2022",1,1,NA,4,1,7,3,5,34,NA,NA,3,5,5,2,98,NA,4,NA,NA,NA,3,1,2,3,4,2,2,4,3,3,4,4,2,2,4,1,3,1,1,4,5,5,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,3,NA,NA,13,5,4,4,2,2,4,2,2,7,4,3,1,2,4,3,3,2,3,3,98,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,"",NA,"83",99,13,11,99,2,2,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538300812244415,NA,NA,NA,0.458188235759735,NA
"1516",268248,2022-10-30,"",1,1,22,1,1,5,2,2,44,NA,NA,3,4,3,5,4,4,2,1,2,4,4,3,3,2,1,1,2,1,NA,NA,NA,NA,1,1,2,1,2,2,2,1,1,1,6,0,0,10,8,7,0,0,0,0,0,NA,9,5,2,10,3,8,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,8,1,2,0,3,2,4,1,3,7,3,2,4,1,3,2,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,2,4,"",2,"1",2,9,6,1,1,1,1,1,"23/11/2022",1,1,4,5,1,5,1,1,3,2,3,9,5,7,NA,1,1.05897581577301,1.08161592483521,1.09102725982666,1.15661799907684,NA,NA
"1517",268249,NA,"30/10/2022",1,1,NA,4,1,6,3,3,34,NA,NA,2,3,2,3,3,NA,4,NA,NA,NA,3,1,2,98,98,2,2,4,4,4,3,3,98,2,3,1,3,3,2,4,5,5,1,1,1,1,1,1,1,1,1,3,3,3,0,0,0,4,1,1,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,2,NA,NA,13,98,4,4,2,2,2,2,3,7,6,3,1,2,4,4,2,3,3,4,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,"",NA,"52",3,8,3,2,2,2,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538300812244415,NA,NA,NA,0.458188235759735,NA
"1518",268251,NA,"30/10/2022",1,1,62,6,1,8,1,5,35,NA,NA,2,3,4,5,4,NA,NA,NA,NA,NA,1,NA,4,1,4,3,98,2,4,3,2,1,NA,NA,NA,NA,NA,NA,1,NA,5,5,0,0,0,0,0,0,0,1,1,1,1,10,0,0,0,0,4,1,NA,7,NA,NA,NA,NA,NA,NA,4,4,3,4,3,4,97,5,4,4,3,97,2,12,6,5,0,2,2,4,NA,NA,1,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,10,5,5,2,7,4,NA,NA,"",NA,"23",3,5,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132385551929474,NA,NA,NA,0.112683281302452,NA
"1519",268253,NA,"30/10/2022",1,1,48,4,1,5,1,5,35,22,NA,9,5,5,5,3,NA,NA,NA,NA,NA,1,NA,2,1,4,1,4,4,4,2,2,4,NA,NA,NA,NA,NA,NA,4,NA,1,1,0,5,0,0,7,0,10,7,5,8,8,7,0,0,5,0,5,5,NA,9,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,13,NA,1,4,4,2,2,12,7,1,0,2,2,4,NA,NA,5,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,10,10,10,5,5,0,0,0,0,8,4,NA,NA,"",NA,"74",1,12,5,2,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571415960788727,NA,NA,NA,0.486375033855438,NA
"1520",268255,2022-10-30,"",1,1,NA,6,1,8,5,4,34,NA,NA,1,3,2,2,4,1,NA,1,3,4,2,NA,4,1,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,4,3,5,6,3,6,5,0,7,2,0,4,NA,0,8,5,4,4,5,NA,4,NA,4,4,4,1,2,4,4,2,2,4,4,3,NA,4,2,1,1,3,4,4,4,1,1,2,4,NA,NA,8,5,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,10,6,7,6,7,4,3,0,0,6,5,2,2,1,"1963",1,"45",1,6,5,1,1,1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36499178409576,NA,1.40630519390106,NA,NA,NA
"1521",268258,NA,"30/10/2022",1,1,53,5,1,5,4,3,35,NA,NA,2,5,5,5,4,NA,NA,NA,NA,NA,2,NA,4,1,4,1,3,4,4,4,2,1,NA,NA,NA,NA,NA,NA,2,NA,1,3,0,0,3,0,5,0,0,5,10,3,8,4,0,8,0,0,8,1,NA,9,NA,NA,NA,NA,NA,NA,4,4,2,4,4,4,8,NA,4,4,1,1,2,5,6,5,5,2,2,5,NA,NA,1,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,10,10,10,10,0,0,5,2,0,8,2,NA,NA,"",NA,"98",1,9,5,2,2,2,2,2,"15/11/2022",1,1,8,6,1,4,4,3,3,2,1,0,10,8,NA,10,0.849153816699982,1.38623857498169,NA,NA,0.722778558731079,0.913574576377869
"1522",268260,NA,"30/10/2022",1,1,NA,3,1,8,2,2,16,NA,NA,2,5,3,5,3,NA,2,NA,NA,NA,98,1,98,2,3,2,3,4,4,2,2,98,2,98,3,2,3,4,4,4,98,98,6,98,98,98,98,98,98,98,98,98,5,4,5,98,98,6,4,4,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,2,NA,NA,1,2,1,1,3,2,5,4,4,7,6,3,1,4,4,3,3,2,3,1,98,3,98,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,"",NA,"23",1,9,2,5,2,2,1,2,"13/11/2022",1,2,NA,2,1,8,1,6,3,3,3,7,5,5,NA,5,0.610267400741577,0.710865318775177,NA,NA,0.519444406032562,0.468482464551926
"1523",268264,2022-10-30,"",1,1,34,3,2,2,5,4,63,NA,NA,3,4,4,4,3,3,1,3,4,2,4,1,3,1,2,2,3,1,NA,NA,NA,NA,2,1,3,2,1,3,3,2,1,1,10,0,0,0,0,0,0,0,0,0,0,NA,10,0,0,10,0,1,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,1,1,4,4,2,2,1,3,3,10,1,3,1,2,3,3,4,2,3,98,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,"",1,"Y1",5,7,7,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0452219247818,NA,1.07685708999634,NA,NA,NA
"1524",268267,NA,"30/10/2022",1,1,70,7,2,2,3,4,35,NA,NA,2,5,5,4,98,NA,NA,NA,NA,NA,98,NA,4,1,4,98,4,4,4,4,3,98,NA,NA,NA,NA,NA,NA,2,NA,5,5,0,0,0,0,0,0,0,0,2,6,2,8,0,0,0,0,5,2,NA,7,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,97,5,4,4,5,4,2,98,7,5,0,2,2,1,NA,NA,1,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,6,4,1,1,8,3,NA,NA,"",NA,"Y1",1,5,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52041816711426,NA,NA,NA,2.14531707763672,NA
"1525",268268,2022-10-30,"",1,1,NA,4,2,4,5,4,28,18,1,2,4,5,5,2,4,NA,2,4,1,4,NA,98,1,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,10,98,98,98,4,2,3,1,1,98,0,NA,10,4,4,9,3,5,NA,3,NA,3,3,98,5,98,2,4,1,4,98,98,1,NA,3,NA,5,1,1,1,3,3,0,3,2,3,NA,NA,5,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,98,98,5,98,98,98,98,98,0,10,5,2,3,4,"",1,"52",2,5,5,1,1,1,2,1,"25/11/2022",1,1,1,6,1,8,2,6,4,2,3,8,3,5,NA,3,1.09717881679535,1.15631794929504,1.13038647174835,1.23650002479553,NA,NA
"1526",268269,2022-10-30,"",1,1,NA,2,1,3,1,3,4,NA,NA,10,5,3,5,3,3,3,1,2,3,4,5,2,2,1,1,2,1,NA,NA,NA,NA,2,1,1,1,3,2,1,3,1,1,9,2,3,6,9,10,0,1,1,0,0,NA,8,6,3,9,5,NA,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,NA,NA,11,3,5,0,1,1,4,1,2,10,4,2,4,1,3,1,1,1,3,2,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,1,4,"",2,"Y2",2,7,5,1,1,1,1,1,"09/11/2022",1,1,6,6,1,5,1,1,1,3,3,9,5,NA,7,3,0.761014342308044,0.752448201179504,0.784047544002533,0.804624915122986,NA,NA
"1527",268273,2022-10-30,"",1,1,NA,6,1,6,3,2,56,NA,NA,1,5,4,5,4,4,2,1,4,3,3,3,2,1,1,1,1,1,NA,NA,NA,NA,2,1,3,2,3,3,1,2,1,1,9,0,3,8,5,2,0,0,0,0,0,NA,8,2,0,8,3,2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,1,3,4,4,1,1,4,3,2,4,1,2,1,4,4,4,3,1,3,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,"1962",2,"13",4,10,2,1,1,1,1,1,"09/11/2022",1,1,1,6,1,2,2,1,3,2,4,8,8,5,NA,4,1.79839241504669,1.61822175979614,1.85282337665558,1.73043346405029,NA,NA
"1528",268274,2022-10-30,"",1,1,59,5,1,7,5,5,4,18,NA,1,5,4,5,4,4,2,2,1,4,4,3,98,98,98,4,1,1,NA,NA,NA,NA,3,1,2,1,3,4,1,1,1,1,10,0,0,10,5,4,0,0,0,0,0,NA,10,0,0,10,0,5,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,1,1,5,5,1,2,3,1,1,10,1,2,1,4,4,4,4,4,98,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,6,"",1,"52",3,4,4,1,1,1,1,1,"17/11/2022",1,1,4,6,1,7,1,1,2,2,4,10,0,7,NA,3,0.750693440437317,0.705488979816437,0.773414254188538,0.754409432411194,NA,NA
"1529",268280,2022-10-31,"",1,1,34,3,2,8,1,4,16,NA,NA,2,4,4,5,4,4,NA,1,4,2,4,NA,3,2,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,5,7,0,98,9,10,10,0,0,0,0,0,NA,6,2,0,9,2,NA,7,0,NA,5,5,5,4,4,4,4,4,3,4,4,6,NA,4,2,5,1,1,11,1,3,0,1,2,3,NA,NA,5,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,10,98,10,10,3,2,0,0,0,10,5,4,2,5,"",2,"23",3,7,4,1,1,1,2,1,"27/11/2022",1,1,6,6,1,3,1,1,2,2,2,8,4,NA,5,1,0.566864132881165,0.473150432109833,0.584021091461182,0.505959928035736,NA,NA
"1530",268282,2022-10-31,"",1,1,50,5,1,5,5,4,18,NA,NA,2,98,4,2,2,98,3,4,3,1,2,1,3,1,4,3,3,4,NA,NA,NA,NA,1,98,1,2,3,2,3,3,98,3,2,5,5,1,1,1,1,8,8,7,5,NA,2,6,6,5,8,6,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,NA,1,NA,NA,6,6,3,0,1,2,1,2,3,8,2,1,2,4,4,1,1,1,4,4,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,10,6,"",1,"25",5,7,4,1,1,1,1,1,"25/11/2022",1,1,8,4,1,7,4,3,3,2,4,5,8,7,NA,7,1.2596994638443,1.22615098953247,1.29782605171204,1.31117558479309,NA,NA
"1531",268283,2022-10-31,"",1,1,NA,5,2,8,1,2,21,15,66,10,4,3,5,3,3,2,4,1,2,3,3,98,1,1,2,1,1,NA,NA,NA,NA,2,98,3,2,3,2,3,4,1,3,8,0,5,8,10,10,0,0,0,0,0,NA,8,6,1,9,5,NA,8,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,10,3,2,1,2,1,1,2,2,5,3,2,4,1,3,4,4,2,3,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,5,"",2,"24",4,9,7,1,1,1,1,1,"09/11/2022",1,1,5,6,1,8,2,21,3,2,4,10,7,NA,9,5,0.584515273571014,0.459582895040512,0.602206468582153,0.491451591253281,NA,NA
"1532",268284,2022-10-31,"",1,1,NA,2,2,5,4,2,18,NA,NA,2,5,3,5,3,4,NA,1,2,4,4,NA,3,2,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,10,5,7,5,5,5,5,0,3,0,0,NA,10,10,7,10,3,5,NA,0,NA,1,3,2,2,2,2,2,2,2,2,2,1,NA,4,NA,5,1,1,7,2,5,5,3,1,1,NA,NA,10,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,10,6,10,10,5,2,0,0,0,9,9,3,2,4,"",1,"25",2,3,2,1,1,1,2,1,"23/11/2022",1,1,1,6,1,4,1,2,2,3,4,10,0,5,NA,0,1.01345086097717,1.05869579315186,1.04412436485291,1.1321085691452,NA,NA
"1533",268285,2022-10-31,"",1,1,NA,3,1,4,1,3,18,NA,NA,11,5,4,5,4,3,NA,1,2,3,4,NA,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,5,10,0,98,5,10,10,0,0,0,0,0,NA,10,0,0,10,0,NA,10,0,NA,5,5,5,98,98,2,1,4,1,1,98,5,NA,1,1,5,1,1,10,1,2,0,2,2,1,NA,NA,5,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,0,10,10,0,0,0,0,0,10,5,4,2,4,"",1,"42",3,7,6,1,1,1,2,1,"21/11/2022",1,1,5,6,1,7,1,1,4,1,4,10,5,NA,10,2,0.918659865856171,0.829356968402863,0.946464419364929,0.886866748332977,NA,NA
"1534",268286,2022-10-31,"",1,1,47,4,2,8,3,2,28,NA,NA,2,3,4,3,3,3,2,3,2,4,2,1,3,1,2,3,4,2,NA,NA,NA,NA,3,2,3,2,3,98,3,3,4,4,8,7,7,8,5,5,4,4,5,1,2,NA,7,8,7,7,3,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,NA,NA,3,NA,NA,98,1,3,1,2,2,3,3,3,7,5,2,3,1,3,4,4,4,3,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,98,1,"1984",2,"41",3,7,8,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13065886497498,NA,1.16487991809845,NA,NA,NA
"1535",268287,NA,"31/10/2022",1,1,58,5,1,1,3,5,69,NA,NA,3,5,5,5,1,NA,NA,NA,NA,NA,1,NA,2,3,1,1,3,4,4,2,3,1,NA,NA,NA,NA,NA,NA,3,NA,5,5,98,98,98,98,98,98,98,98,98,98,98,98,6,4,2,8,4,4,NA,7,NA,NA,NA,NA,NA,NA,3,3,3,4,1,4,99,98,1,98,2,4,2,99,5,4,4,2,2,2,NA,NA,7,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,4,6,2,NA,NA,"",NA,"24",3,5,4,2,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81035733222961,NA,NA,NA,2.39210605621338,NA
"1536",268289,NA,"31/10/2022",1,1,53,5,1,3,5,4,35,NA,NA,2,3,2,3,4,NA,1,NA,NA,NA,1,1,4,1,4,3,3,4,4,4,3,1,1,1,98,1,3,98,1,1,1,1,0,5,1,0,5,0,0,7,5,2,10,5,0,0,6,0,9,1,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,1,NA,NA,13,7,4,5,1,2,1,1,4,2,1,2,1,4,4,3,4,3,4,4,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,"",NA,"95",4,9,6,5,2,2,1,2,"17/11/2022",1,1,12,6,3,7,4,3,2,2,1,5,6,2,NA,5,2.33536887168884,1.74186551570892,NA,NA,1.9878077507019,1.14794385433197
"1537",268290,2022-10-31,"",1,1,21,1,1,5,5,3,61,NA,NA,4,2,3,3,2,1,NA,3,4,1,3,NA,3,1,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,3,1,6,7,0,0,0,5,6,10,4,4,NA,0,8,7,4,9,3,NA,3,NA,3,4,3,1,3,2,4,4,3,4,3,8,NA,2,3,3,4,3,5,6,3,3,2,2,3,NA,NA,7,6,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,10,5,10,10,6,1,0,5,5,2,7,2,1,4,"",1,"3",3,9,3,1,1,1,2,1,"17/11/2022",1,1,8,4,2,5,4,3,4,3,2,4,9,3,NA,6,1.0120176076889,1.14528810977936,1.04264771938324,1.22470545768738,NA,NA
"1538",268291,NA,"31/10/2022",1,1,NA,5,2,5,5,4,34,NA,NA,2,5,5,4,2,NA,NA,NA,NA,NA,1,NA,4,1,3,2,2,2,4,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,98,98,3,1,1,1,1,1,0,1,0,9,1,5,2,0,0,3,4,0,NA,5,NA,NA,NA,NA,NA,NA,2,4,3,4,1,3,11,NA,2,98,2,3,3,12,4,3,4,2,2,3,NA,NA,7,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,8,5,8,1,NA,NA,"",NA,"23",4,6,2,5,2,2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796317875385284,NA,NA,NA,0.677805960178375,NA
"1539",268292,2022-10-31,"",1,1,NA,2,1,7,2,2,16,NA,NA,2,4,3,4,3,3,NA,2,1,4,3,NA,4,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,7,3,3,5,6,6,2,1,2,0,0,NA,7,6,1,7,1,6,NA,2,NA,3,4,4,4,3,4,4,4,4,4,4,6,NA,4,1,5,1,1,1,3,3,2,3,2,3,NA,NA,6,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,9,2,8,7,3,3,1,0,0,7,7,3,2,5,"",2,"25",3,5,4,1,1,1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631076574325562,NA,0.650177001953125,NA,NA,NA
"1540",268296,2022-10-31,"",1,1,NA,6,2,6,5,4,61,NA,NA,15,5,4,5,2,4,2,1,4,3,2,3,2,2,4,3,2,2,NA,NA,NA,NA,1,2,3,2,3,3,3,2,5,5,6,4,3,1,1,0,0,3,1,0,0,NA,1,2,2,5,5,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,NA,NA,4,NA,NA,99,4,2,2,2,2,1,3,3,2,1,1,2,4,3,1,3,2,2,98,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,10,2,"1958",1,"23",99,5,2,1,1,1,1,1,"09/11/2022",1,1,99,1,1,3,2,3,4,2,3,5,5,4,NA,4,1.07684636116028,1.02295279502869,1.10943865776062,1.09388709068298,NA,NA
"1541",268299,2022-10-31,"",1,1,44,4,2,4,4,3,60,NA,NA,3,5,5,5,1,NA,1,NA,NA,NA,1,1,98,1,3,1,98,3,4,2,3,2,2,2,4,2,2,2,1,2,4,5,4,5,1,0,3,2,0,10,10,10,10,10,10,1,5,0,10,0,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,4,NA,NA,6,7,5,5,2,1,4,2,2,5,6,4,1,2,4,3,3,2,4,4,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,"",NA,"Y2",1,5,6,99,2,1,1,2,"24/11/2022",1,1,8,6,1,4,4,6,2,2,3,5,5,2,NA,10,3.23134589195251,2.67225289344788,NA,NA,2.75044107437134,1.76109826564789
"1542",268301,2022-10-31,"",1,1,35,3,2,8,5,3,35,NA,NA,2,5,5,5,2,NA,4,NA,NA,NA,1,1,98,2,4,4,3,98,4,3,98,1,1,2,98,2,3,4,2,3,5,5,0,0,0,0,0,0,0,9,2,10,9,10,0,0,0,0,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,4,NA,NA,12,7,1,3,2,2,1,2,3,1,1,4,2,1,98,3,98,98,4,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,"",NA,"31",3,7,3,5,2,1,1,2,"13/11/2022",1,1,13,1,1,4,8,5,4,2,2,0,98,0,NA,98,0.492416501045227,0.313326358795166,NA,NA,0.419132649898529,0.206491857767105
"1543",268303,2022-10-31,"",1,1,56,5,2,5,3,5,4,NA,NA,2,4,4,5,4,4,NA,4,2,1,4,NA,98,2,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,98,98,98,98,98,98,98,98,98,98,98,0,0,NA,98,98,98,98,98,10,NA,98,NA,4,4,5,5,4,4,4,4,4,4,4,99,98,4,98,5,97,98,99,98,2,2,2,1,3,NA,NA,98,98,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,0,10,10,0,0,0,0,0,98,98,3,2,5,"",1,"41",3,7,3,1,1,1,2,1,"09/11/2022",1,1,99,6,1,3,1,1,4,2,4,10,10,10,NA,5,1.6568056344986,1.46294009685516,1.70695126056671,1.56438422203064,NA,NA
"1544",268304,2022-10-31,"",1,1,NA,5,1,4,4,1,18,NA,NA,4,3,3,2,98,NA,1,NA,NA,NA,2,1,1,1,2,3,98,4,4,2,2,2,2,1,1,2,98,2,3,2,1,1,10,5,5,5,5,5,5,5,7,3,5,5,10,8,5,8,5,5,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,4,4,3,1,4,1,1,10,10,3,4,2,4,2,98,3,3,3,1,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,"",NA,"83",3,7,5,2,2,1,1,2,"13/11/2022",1,1,1,6,1,7,2,3,2,4,4,8,6,5,NA,10,2.41810035705566,2.49128150939941,NA,NA,2.05822682380676,1.64183235168457
"1545",268305,2022-10-31,"",1,1,NA,4,1,9,3,3,47,NA,NA,3,5,4,5,3,NA,3,NA,NA,NA,2,1,2,1,4,2,4,98,3,2,2,3,2,1,3,3,3,4,3,3,5,5,0,0,0,0,0,0,0,0,0,98,98,98,98,0,0,0,98,0,NA,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,98,NA,NA,94,6,2,3,1,2,3,3,4,2,1,3,4,2,2,98,98,98,3,3,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,"",NA,"23",3,5,1,2,2,1,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314323782920837,NA,NA,NA,0.267544567584991,NA
"1546",268307,2022-10-31,"",1,1,NA,4,1,2,1,5,44,NA,NA,2,5,4,3,3,3,3,1,4,2,4,3,98,1,1,2,2,3,NA,NA,NA,NA,2,1,3,1,3,2,2,2,1,1,5,0,1,3,10,10,0,0,0,0,0,NA,5,5,0,6,1,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,NA,NA,11,3,3,1,2,2,3,1,3,1,1,2,3,4,2,2,3,2,3,3,98,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,"",2,"23",2,9,9,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964324533939362,NA,0.993511199951172,NA,NA,NA
