"","id","date","agree","age","agegroup","gender","educ","v5","v6","v8_code","v501","v514","v12","v13","v15","v16","v19","v20","v21","v503A","v25","v22","v26","v27","v28","v29","v30","v502","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49H","v49I","v49S","v49K","v49J","v50","v51","v52A","v52B","v52I","v52K","v52R","v63","v64","v65","v66","v67","v68","v69","v504","v73","v505","v506","v104E","v106","v107","v507","v508","v509","v111","v510","v511","v115","v116","v512_code","v513","v134","v135","v137","v139","v140","v141","v143_code","v144","v147","Language","sector","date_after","agree_after","E1_after","E2_after","E4_after","E7_after","E8A_after_code1","E8A_after_code2","E8A_after_code3","E8B_after_code1","E8B_after_code2","E8B_after_code3","E9_after","E10_after","E147_after","E17_after","E18_after","Institute","weights_panel_1","weights_panel_2","educ_w","religiosity_w","educ_arabs_w"
"742",11396,"27/02/2020",1,55,5,1,7,1,2,28,4,2,1,1,NA,NA,4,1,4,4,1,2,1,4,1,1,3,1,2,2,3,3,5,6,3,NA,NA,NA,NA,NA,8,2,3,7,6,NA,4,7,4,3,4,4,4,4,4,4,2,5,5,3,5,3,94,94,99,5,3,5,3,3,51,NA,NA,NA,NA,1,"6",7,5,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"743",11402,"16/02/2020",1,30,3,2,7,1,5,60,1,2,2,1,NA,NA,1,3,4,4,1,2,1,3,2,3,1,1,2,2,4,4,0,2,5,NA,NA,NA,NA,NA,10,0,7,0,0,NA,9,10,4,4,4,4,4,4,4,4,1,5,4,11,4,3,11,6,11,7,3,3,5,2,33,NA,NA,NA,NA,2,"4",3,2,2,1,2,2,"09/03/2020",1,1,11,5,5,"65","","","32","22","",2,2,1,2,2,1,0.313817322254181,0.347150266170502,4,2,3
"744",11403,"16/02/2020",1,31,3,2,7,1,2,12,2,2,1,1,NA,NA,1,2,4,4,1,2,1,4,4,2,1,3,4,1,4,4,0,0,5,NA,NA,NA,NA,NA,7,0,7,0,0,NA,8,5,4,4,4,4,4,4,4,4,3,6,5,11,3,3,94,11,94,4,3,4,8,7,33,NA,NA,NA,NA,3,"6",9,2,5,1,2,2,"12/03/2020",1,1,11,4,4,"58","","","14","03","",2,2,1,2,2,1,0.313817322254181,0.347150266170502,4,4,3
"745",11406,"11/02/2020",1,29,2,1,2,1,2,37,1,2,3,1,NA,NA,2,3,3,2,1,98,1,3,3,4,4,98,4,4,1,1,98,10,9,NA,NA,NA,NA,NA,10,98,98,0,9,NA,10,10,5,4,4,4,2,2,2,4,3,1,1,94,98,98,11,12,98,98,3,4,1,1,33,NA,NA,NA,NA,4,"6",5,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,3,1
"746",11407,"14/02/2020",1,46,4,1,3,1,3,33,1,2,2,1,NA,NA,1,2,2,4,1,2,1,4,3,2,2,3,2,2,1,1,7,9,9,NA,NA,NA,NA,NA,7,5,8,7,9,NA,7,9,4,4,3,4,4,4,4,4,3,5,3,2,3,3,2,2,2,6,3,5,4,4,21,NA,NA,NA,NA,2,"5",5,5,4,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,3,1
"747",11412,"11/02/2020",1,49,4,2,7,1,1,35,4,2,99,1,NA,NA,4,99,4,2,99,1,1,4,99,99,1,99,4,4,4,4,3,3,3,NA,NA,NA,NA,NA,5,95,95,99,99,NA,99,99,4,3,3,3,4,4,4,1,3,2,1,97,99,99,11,12,98,99,3,4,9,99,33,NA,NA,NA,NA,1,"4",6,2,2,1,2,2,"09/03/2020",1,1,11,5,8,"98","","","98","","",1,2,1,2,2,1,0.313817322254181,0.347150266170502,4,2,3
"748",11413,"11/02/2020",1,28,2,1,3,1,4,60,1,2,4,2,NA,NA,4,1,4,1,4,2,1,4,1,1,1,4,4,4,4,4,0,0,0,NA,NA,NA,NA,NA,1,0,0,9,0,NA,3,5,4,1,1,2,1,1,1,4,3,5,4,94,6,99,94,94,94,3,3,1,10,10,31,NA,NA,NA,NA,5,"4",6,2,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,4,1
"749",11504,"27/02/2020",1,24,2,2,7,1,2,59,3,2,3,1,NA,NA,3,3,4,4,1,2,2,4,3,2,2,1,2,2,1,1,0,5,2,NA,NA,NA,NA,NA,8,0,5,0,3,NA,7,8,4,4,2,3,4,4,4,4,1,6,5,11,3,3,94,12,94,5,1,3,5,3,21,NA,NA,NA,NA,2,"7",10,2,3,1,2,2,"12/03/2020",1,1,11,4,5,"65","","","22","21","",2,1,1,2,2,1,0.313817322254181,0.347150266170502,4,3,3
"750",11511,"18/02/2020",1,46,4,1,3,1,4,48,1,2,4,1,NA,NA,3,4,4,4,1,2,1,4,4,4,2,1,3,3,1,2,0,0,6,NA,NA,NA,NA,NA,10,0,6,0,0,NA,10,10,4,4,2,1,1,1,1,1,2,5,4,11,5,6,11,12,11,6,3,1,1,1,21,NA,NA,NA,NA,4,"4",6,2,4,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,3,1
"751",11526,"23/02/2020",1,42,4,2,7,1,2,33,12,3,3,1,NA,NA,98,2,4,2,3,2,1,4,1,1,4,1,3,4,4,4,0,0,0,NA,NA,NA,NA,NA,4,0,4,0,0,NA,0,0,4,1,4,4,4,4,4,4,3,5,2,94,98,98,11,94,94,4,3,1,5,1,33,NA,NA,NA,NA,3,"4",5,2,5,1,2,2,"11/03/2020",1,3,96,1,5,"99","","","99","","",5,3,1,2,2,1,0.313817322254181,0.347150266170502,4,4,3
"752",11533,"01/03/2020",1,52,5,2,7,1,5,50,2,2,4,1,NA,NA,4,3,4,4,1,2,1,4,4,4,1,3,1,1,4,4,0,0,1,NA,NA,NA,NA,NA,10,0,0,0,0,NA,10,10,5,4,1,1,4,4,4,1,3,6,5,11,6,3,11,12,11,7,1,4,1,1,21,NA,NA,NA,NA,1,"4",2,2,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"753",11537,"27/02/2020",1,68,6,2,1,1,3,33,4,1,2,1,NA,NA,1,4,4,1,1,2,1,4,2,3,1,4,4,1,2,2,0,0,10,NA,NA,NA,NA,NA,10,95,95,10,5,NA,9,10,1,1,1,1,4,4,2,1,3,4,0,11,99,99,94,98,1,7,3,2,2,5,31,NA,NA,NA,NA,3,"4",5,2,1,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,1,1
"754",11540,"20/02/2020",1,43,4,1,4,1,1,70,1,2,2,1,NA,NA,98,4,4,2,4,2,1,4,1,1,1,98,3,3,4,4,0,0,0,NA,NA,NA,NA,NA,0,10,0,0,0,NA,0,0,4,4,1,4,4,4,4,1,3,5,1,99,99,98,94,94,94,4,3,1,1,1,28,NA,NA,NA,NA,1,"3",6,2,4,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,2,3,2
"755",11542,"20/02/2020",1,48,4,1,8,1,5,35,2,2,2,1,NA,NA,1,4,4,4,1,2,1,3,2,2,1,1,4,4,4,4,0,0,0,NA,NA,NA,NA,NA,10,0,0,0,0,NA,8,6,4,4,1,4,4,4,4,4,1,5,4,11,6,21,11,11,11,7,3,3,5,1,33,NA,NA,NA,NA,5,"6",5,5,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"756",11547,"27/02/2020",1,31,3,2,8,1,2,16,2,2,4,1,NA,NA,1,4,4,1,1,2,1,4,3,3,1,1,3,3,4,4,0,0,5,NA,NA,NA,NA,NA,8,0,5,0,0,NA,9,9,4,2,1,3,3,3,3,3,1,4,4,11,1,21,11,12,11,4,3,5,2,1,33,NA,NA,NA,NA,2,"3",4,2,4,1,2,2,"09/03/2020",1,1,11,4,5,"61","72","","97","","",2,9,2,2,2,1,0.313817322254181,0.347150266170502,4,3,3
"757",11551,"27/02/2020",1,73,7,2,4,1,4,47,3,2,3,1,NA,NA,1,4,4,4,1,2,1,4,4,4,1,98,3,4,2,4,0,7,7,NA,NA,NA,NA,NA,8,0,5,0,4,NA,8,8,4,3,1,2,4,4,4,4,3,6,0,11,1,3,11,98,98,6,2,1,2,3,33,NA,NA,NA,NA,1,"5",1,5,3,1,2,2,"09/03/2020",1,1,11,5,1,"65","","","22","","",2,1,1,2,2,1,0.747023820877075,0.612195134162903,2,3,2
"758",11706,"01/03/2020",1,73,7,1,5,1,2,35,2,2,4,1,NA,NA,1,1,4,4,1,2,1,4,2,3,1,2,1,3,4,2,0,0,7,NA,NA,NA,NA,NA,9,0,8,0,5,NA,9,9,4,3,4,4,4,4,4,4,3,5,4,11,5,3,11,6,98,7,3,1,6,1,52,NA,NA,NA,NA,3,"5",5,2,4,2,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,3,3,2
"759",11719,"01/03/2020",1,30,3,1,8,1,3,15,2,2,1,1,NA,NA,1,1,4,4,4,2,1,4,4,3,3,3,3,3,4,4,0,0,6,NA,NA,NA,NA,NA,7,0,2,0,0,NA,10,0,4,3,3,4,2,3,4,3,1,5,2,96,6,1,96,96,96,3,3,5,1,1,21,NA,NA,NA,NA,3,"4",1,99,99,2,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,99,3
"760",11770,"11/02/2020",1,67,6,1,7,1,3,51,3,2,4,1,NA,NA,2,3,4,4,1,2,1,3,3,2,1,1,1,3,1,1,1,3,5,NA,NA,NA,NA,NA,7,0,6,0,3,NA,8,7,3,4,3,3,2,3,3,2,3,6,5,3,2,3,3,6,9,7,1,3,4,4,21,NA,NA,NA,NA,3,"5",2,2,5,1,2,2,"09/03/2020",1,1,11,5,2,"65","72","","28","","",2,1,1,2,2,1,0.313817322254181,0.347150266170502,4,4,3
"761",11779,"",1,28,2,1,5,1,3,35,4,2,4,1,NA,NA,2,4,4,2,1,2,1,2,1,1,1,4,4,3,1,2,0,6,0,NA,NA,NA,NA,NA,7,0,0,0,7,NA,0,7,4,3,3,4,4,4,4,3,3,4,3,8,5,3,11,11,11,7,3,3,5,10,31,NA,NA,NA,NA,4,"4",2,2,2,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,3,2,2
"762",11788,"16/02/2020",1,61,6,1,7,1,2,2,1,2,4,1,NA,NA,2,4,4,4,1,2,1,4,3,4,1,1,1,3,1,4,0,0,0,NA,NA,NA,NA,NA,10,0,5,0,2,NA,9,10,4,2,1,4,1,4,3,4,3,6,5,11,6,3,11,12,11,7,3,4,1,1,88,NA,NA,NA,NA,1,"4",6,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"763",11816,"01/03/2020",1,52,5,1,8,1,2,21,4,2,4,1,3,3,2,98,1,4,1,2,NA,NA,NA,NA,NA,NA,3,3,1,1,2,7,8,3,3,0,0,0,2,6,3,5,7,5,NA,NA,4,4,1,4,4,4,4,3,3,4,0,3,5,3,6,6,1,6,3,1,2,3,52,4,NA,8,1,5,"3",6,5,5,2,1,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"764",11896,"06/02/2020",1,79,7,2,1,1,2,12,4,2,1,1,NA,NA,1,3,4,4,1,98,1,4,3,99,99,99,4,99,98,98,98,98,98,NA,NA,NA,NA,NA,98,98,98,98,98,NA,98,98,98,98,98,98,98,98,98,98,98,1,98,94,98,98,98,98,98,98,99,9,5,5,21,NA,NA,NA,NA,1,"3",1,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,3,1
"765",11943,"01/03/2020",1,37,3,1,7,1,3,60,3,2,2,1,NA,NA,2,2,2,4,2,2,1,3,2,3,4,1,2,4,4,4,0,5,7,NA,NA,NA,NA,NA,7,2,8,0,3,NA,7,9,4,3,4,1,3,4,2,4,3,5,3,11,5,3,11,11,11,6,3,4,6,3,7,NA,NA,NA,NA,1,"5",3,5,4,2,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"766",11966,"06/02/2020",1,35,3,1,8,1,2,69,3,2,4,1,NA,NA,1,4,4,4,1,2,1,4,4,4,3,1,2,3,4,4,0,0,0,NA,NA,NA,NA,NA,8,0,5,0,0,NA,10,10,4,4,4,4,4,4,4,3,2,5,3,11,1,3,11,11,11,7,3,4,4,3,34,NA,NA,NA,NA,2,"3",1,2,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"767",11987,"26/02/2020",1,25,2,1,7,1,2,48,5,2,2,1,NA,NA,1,4,4,4,1,2,1,4,3,3,1,1,1,3,4,4,0,0,2,NA,NA,NA,NA,NA,8,0,7,0,0,NA,9,9,4,3,4,4,4,4,4,3,1,6,5,11,5,3,11,11,11,7,1,5,4,4,49,NA,NA,NA,NA,3,"3",3,5,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"768",12002,"06/02/2020",1,18,1,2,1,1,3,14,1,2,2,1,NA,NA,2,1,4,4,4,1,1,3,3,2,3,3,3,3,2,2,7,5,6,NA,NA,NA,NA,NA,7,5,5,0,4,NA,7,6,4,2,4,4,2,4,4,4,3,3,3,11,1,1,98,94,95,7,3,4,1,1,28,NA,NA,NA,NA,2,"3",3,2,1,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,1,1
"769",12005,"",1,40,4,1,6,1,2,32,4,2,2,1,NA,NA,2,2,4,3,1,2,2,4,4,4,1,2,2,3,1,98,0,5,0,NA,NA,NA,NA,NA,10,4,6,4,4,NA,10,8,4,4,1,2,4,4,4,4,1,5,4,99,4,3,99,99,99,99,3,5,8,7,71,NA,NA,NA,NA,3,"5",5,2,3,1,2,2,"09/03/2020",1,1,11,5,4,"82","","","30","","",2,3,1,2,2,1,0.747023820877075,0.612195134162903,3,3,2
"770",12011,"23/02/2020",1,54,5,1,2,1,1,13,4,3,2,1,NA,NA,1,4,4,8,1,2,1,4,4,3,1,98,4,98,4,4,0,0,10,NA,NA,NA,NA,NA,0,95,95,4,2,NA,10,9,5,1,1,4,4,4,3,4,3,6,5,3,6,23,94,94,94,98,3,3,1,1,88,NA,NA,NA,NA,1,"3",1,2,4,1,2,2,"12/03/2020",1,1,2,4,5,"61","","","21","","",2,2,1,2,2,1,2.58403372764587,3,1,3,1
"771",12015,"23/02/2020",1,64,6,1,4,1,3,22,2,2,3,1,NA,NA,1,4,3,4,1,1,1,4,3,4,4,4,2,4,4,4,0,10,10,NA,NA,NA,NA,NA,5,2,10,0,10,NA,10,10,5,2,4,4,4,4,4,1,3,6,5,2,3,3,11,11,11,4,3,2,5,5,21,NA,NA,NA,NA,1,"3",3,2,3,1,2,2,"09/03/2020",1,1,11,4,1,"77","","","21","","",2,2,2,2,2,1,0.747023820877075,0.612195134162903,2,3,2
"772",12021,"27/02/2020",1,63,6,1,8,1,1,60,3,2,1,1,NA,NA,1,4,4,4,1,2,1,4,4,4,4,4,1,3,1,1,0,9,8,NA,NA,NA,NA,NA,10,0,8,0,10,NA,10,9,2,4,4,4,4,4,4,4,2,6,5,11,3,3,11,11,11,6,1,4,6,7,62,NA,NA,NA,NA,3,"4",4,5,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"773",12045,"28/02/2020",1,82,8,1,8,1,3,61,2,2,3,1,NA,NA,1,4,4,4,1,2,1,4,4,4,1,3,2,3,1,1,0,2,5,NA,NA,NA,NA,NA,8,0,8,0,4,NA,9,9,5,4,4,4,4,4,4,4,1,6,4,11,98,4,11,98,11,5,1,1,5,1,20,NA,NA,NA,NA,3,"4",2,5,2,1,2,2,"11/03/2020",1,1,11,5,5,"65","","","22","","",2,1,1,2,2,1,0.313817322254181,0.347150266170502,4,2,3
"774",12047,"01/03/2020",1,57,5,1,7,1,2,12,2,2,2,1,NA,NA,1,4,4,1,2,2,1,3,2,4,1,2,1,4,1,1,4,6,7,NA,NA,NA,NA,NA,8,1,8,3,6,NA,8,8,4,4,3,4,4,4,4,4,2,5,4,11,5,3,11,11,11,7,3,4,6,6,33,NA,NA,NA,NA,2,"4",4,2,3,1,2,2,"09/03/2020",1,1,11,5,2,"72","47","","84","","",2,3,1,2,2,1,0.313817322254181,0.347150266170502,4,3,3
"775",12052,"",1,70,7,1,8,1,2,12,1,2,1,1,NA,NA,1,4,3,4,1,2,1,4,4,4,1,3,1,4,4,1,0,5,6,NA,NA,NA,NA,NA,10,0,9,0,5,NA,10,10,4,3,3,4,98,2,3,1,3,6,4,11,4,3,11,11,11,7,1,1,2,1,82,NA,NA,NA,NA,3,"3",4,5,2,1,2,2,"",1,1,11,5,5,"82","","","84","","",2,1,2,2,2,1,0.313817322254181,0.347150266170502,4,2,3
"776",12053,"01/03/2020",1,59,5,1,3,1,3,58,4,2,4,1,NA,NA,2,1,3,2,1,2,1,3,3,4,1,3,3,3,3,3,1,1,2,NA,NA,NA,NA,NA,9,2,1,3,1,NA,7,6,4,3,1,2,1,1,2,1,3,2,1,11,5,21,11,11,11,7,3,4,5,6,9,NA,NA,NA,NA,1,"4",3,2,3,1,2,2,"09/03/2020",1,1,11,1,5,"64","","","36","","",2,2,1,2,2,1,2.58403372764587,3,1,3,1
"777",12054,"28/02/2020",1,35,3,1,7,1,3,15,3,2,1,1,NA,NA,2,1,4,4,4,2,1,2,2,1,1,4,2,3,1,1,1,6,8,NA,NA,NA,NA,NA,5,1,7,2,7,NA,8,10,4,4,4,3,4,4,4,3,3,5,5,2,5,5,2,2,9,6,1,4,9,9,28,NA,NA,NA,NA,2,"5",3,5,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"778",12092,"12/02/2020",1,49,4,1,2,1,4,72,4,2,4,98,NA,NA,4,4,4,1,1,2,1,4,1,1,1,1,2,4,1,98,0,0,0,NA,NA,NA,NA,NA,5,0,0,0,0,NA,10,10,4,1,1,4,4,4,4,1,3,1,5,11,5,99,11,11,94,99,3,4,1,1,21,NA,NA,NA,NA,5,"3",6,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,3,1
"779",12098,"27/02/2020",1,50,5,1,7,1,1,54,4,2,4,2,NA,NA,1,1,3,1,1,2,1,1,1,1,1,2,1,4,4,4,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,1,1,1,1,1,4,4,4,3,3,0,99,5,98,99,99,99,4,3,2,2,2,33,NA,NA,NA,NA,3,"3",4,5,4,2,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"780",12101,"18/02/2020",1,65,6,1,7,1,4,61,12,2,2,1,NA,NA,1,4,3,3,1,2,1,4,4,4,1,4,1,3,1,1,0,7,7,NA,NA,NA,NA,NA,10,0,10,0,8,NA,8,10,4,4,1,4,4,4,4,1,2,6,0,11,3,3,11,12,11,7,1,4,4,5,33,NA,NA,NA,NA,4,"5",2,5,5,1,2,2,"",1,1,11,4,1,"61","","","21","","",2,1,2,2,2,1,0.313817322254181,0.347150266170502,4,4,3
"781",12181,"17/02/2020",1,50,5,1,7,1,3,47,1,2,2,1,NA,NA,1,4,4,4,1,2,1,4,4,3,2,1,3,3,4,1,0,2,6,NA,NA,NA,NA,NA,8,0,6,0,3,NA,8,8,3,3,1,4,4,4,4,4,1,5,1,11,6,6,11,11,11,7,3,3,5,5,21,NA,NA,NA,NA,4,"3",5,5,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
"782",12190,"01/03/2020",1,51,5,1,4,1,1,72,4,1,4,2,NA,NA,4,1,2,4,1,2,2,4,4,3,3,1,4,4,4,4,5,5,5,NA,NA,NA,NA,NA,5,5,5,5,5,NA,6,5,5,4,3,4,4,1,4,4,3,4,3,11,6,98,11,12,11,4,3,2,6,7,9,NA,NA,NA,NA,2,"3",5,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,2,3,2
"783",12212,"20/02/2020",1,21,1,1,6,1,2,61,12,3,2,1,NA,NA,3,1,3,4,1,2,2,3,3,2,1,2,3,4,98,1,3,7,6,NA,NA,NA,NA,NA,7,1,7,98,98,NA,98,98,4,3,2,4,4,3,4,2,3,3,4,2,3,3,2,2,95,6,3,1,7,6,33,NA,NA,NA,NA,2,"4",4,5,3,1,2,2,"09/03/2020",1,1,2,3,9,"65","","","22","","",2,1,2,2,2,1,0.747023820877075,0.612195134162903,3,3,2
"784",12216,"12/02/2020",1,62,6,1,2,1,2,3,1,2,1,1,NA,NA,3,4,4,2,4,2,2,4,4,4,1,4,4,4,1,2,8,8,10,NA,NA,NA,NA,NA,9,5,8,10,9,NA,8,8,4,2,2,3,4,4,4,4,3,5,1,2,6,6,2,96,11,7,3,2,6,6,21,NA,NA,NA,NA,1,"5",3,2,3,1,2,2,"09/03/2020",1,1,2,1,4,"72","","","32","","",6,2,1,2,2,1,2.58403372764587,3,1,3,1
"785",12226,"24/02/2020",1,50,5,1,3,1,3,17,9,2,4,99,NA,NA,3,3,4,3,1,2,1,1,1,1,4,2,1,4,4,4,0,98,0,NA,NA,NA,NA,NA,98,0,95,0,0,NA,10,10,1,3,1,4,4,4,4,4,3,2,1,94,5,15,94,94,94,99,3,3,4,1,27,NA,NA,NA,NA,1,"2",4,99,99,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,2.58403372764587,NA,1,99,1
"786",12230,"18/02/2020",1,27,2,1,3,1,2,71,4,2,1,2,NA,NA,4,1,4,3,1,98,2,4,4,4,98,1,4,4,4,2,0,0,0,NA,NA,NA,NA,NA,5,0,0,0,0,NA,5,5,4,1,3,3,1,1,1,1,2,4,4,11,6,23,94,11,94,4,3,2,7,4,80,NA,NA,NA,NA,2,"3",5,2,2,1,2,2,"09/03/2020",1,2,94,5,1,"46","65","69","28","03","",2,2,1,2,2,1,2.58403372764587,3,1,2,1
"787",12274,"06/02/2020",1,47,4,1,7,1,2,37,4,2,2,1,NA,NA,2,98,4,4,1,2,1,4,3,2,2,3,3,3,1,1,1,5,6,NA,NA,NA,NA,NA,7,0,5,2,5,NA,8,8,4,4,2,3,3,4,3,2,3,6,5,11,3,3,94,94,94,4,3,3,8,5,60,NA,NA,NA,NA,3,"3",5,2,3,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"788",12282,"09/02/2020",1,58,5,1,8,1,2,49,1,1,3,2,NA,NA,1,2,99,3,1,2,1,2,2,4,2,4,1,4,3,1,7,7,9,NA,NA,NA,NA,NA,10,95,95,7,7,NA,10,10,4,3,4,4,4,4,3,1,1,6,4,11,6,5,11,2,98,4,3,5,1,6,34,NA,NA,NA,NA,1,"4",6,2,3,1,2,2,"11/03/2020",1,1,11,5,2,"72","56","","95","","",3,2,1,2,2,1,0.313817322254181,0.347150266170502,4,3,3
"789",12345,"20/02/2020",1,39,3,1,6,1,3,1,1,2,1,1,NA,NA,1,4,4,2,1,2,2,4,3,1,1,3,3,4,1,1,0,5,3,NA,NA,NA,NA,NA,5,10,5,10,7,NA,0,0,4,4,2,3,4,4,4,4,3,5,1,2,2,4,2,94,94,7,3,3,2,1,14,NA,NA,NA,NA,3,"2",3,2,4,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,3,3,2
"790",12353,"12/02/2020",1,61,6,1,7,1,2,21,5,2,1,1,NA,NA,1,3,4,3,1,2,1,4,2,3,1,3,3,4,4,4,0,0,5,NA,NA,NA,NA,NA,10,0,10,0,0,NA,10,5,4,4,1,4,4,1,4,4,3,5,4,11,3,6,11,11,11,6,3,2,8,1,21,NA,NA,NA,NA,3,"2",4,5,2,1,2,2,"09/03/2020",1,1,11,4,4,"65","76","","32","","",2,1,2,2,2,1,0.313817322254181,0.347150266170502,4,2,3
"791",12409,"14/02/2020",1,42,4,2,8,1,3,32,1,2,2,1,NA,NA,2,3,4,4,2,2,1,2,4,4,2,2,2,3,4,98,1,98,3,NA,NA,NA,NA,NA,6,0,6,1,2,NA,6,7,4,3,3,3,3,3,3,3,3,5,4,11,98,98,11,12,11,5,3,2,3,3,21,NA,NA,NA,NA,3,"2",6,2,3,2,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,3,3
"792",12495,"27/02/2020",1,50,5,2,4,1,5,28,4,2,4,1,NA,NA,4,1,4,4,1,2,2,4,4,4,1,3,1,2,1,1,0,4,5,NA,NA,NA,NA,NA,10,0,5,0,0,NA,10,10,4,1,1,1,1,1,4,1,3,4,5,11,5,4,11,12,11,7,1,2,1,1,21,NA,NA,NA,NA,1,"3",3,2,2,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,2,2,2
"793",12496,"20/02/2020",1,52,5,1,3,1,3,60,2,2,2,2,NA,NA,1,4,4,4,1,2,1,4,4,4,1,4,2,4,1,1,0,5,4,NA,NA,NA,NA,NA,10,0,10,0,5,NA,10,10,3,4,4,4,4,4,4,4,1,5,4,11,5,3,11,12,11,7,3,4,4,5,25,NA,NA,NA,NA,3,"4",6,2,3,1,2,2,"12/03/2020",1,1,11,4,5,"65","","","21","","",2,1,1,2,2,1,2.58403372764587,3,1,3,1
"794",12497,"23/02/2020",1,25,2,2,5,1,5,35,1,2,4,1,NA,NA,2,4,4,4,1,2,99,3,4,4,3,1,2,3,1,1,0,4,1,NA,NA,NA,NA,NA,10,0,2,0,0,NA,5,10,4,2,4,3,4,4,4,4,3,5,3,11,1,3,11,12,11,6,3,3,5,2,38,NA,NA,NA,NA,4,"3",4,2,3,1,2,2,"09/03/2020",1,1,11,5,1,"72","65","62","22","21","",2,2,1,2,2,1,0.747023820877075,0.612195134162903,3,3,2
"795",12499,"23/02/2020",1,37,3,1,7,1,2,33,3,2,2,1,NA,NA,3,3,4,2,1,2,2,4,3,3,1,3,2,2,1,3,0,2,3,NA,NA,NA,NA,NA,8,0,6,1,2,NA,8,8,4,3,3,3,1,4,3,1,2,4,3,11,4,3,11,94,95,7,3,5,7,5,23,NA,NA,NA,NA,2,"3",1,2,5,1,2,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.313817322254181,NA,4,4,3
